dtsn&600,ack_size_sum,nack_size_sum,data_size_sum,ack_size_count,nack_size_count,data_size_count,time,extra_parm
0.0,31896,246594,859930,3588,5940,8605,105806,[];sim_time10000.0,
0.2,null,null,null,null,null,null,null,null;sim_time10000.0,
0.4,null,null,null,null,null,null,null,null;sim_time10000.0,
